Model,Abstract,True Title,Predicted Title 
LSTM Attention,democratic national committee lift ban donations political action committees lobbyists convention fund raising accounts shares presidential campaigns ,d n c lifts ban convention fund raising , politics trump says trump
LSTM Attention,american efforts reduce civilian casualties failed stop allied warplanes saudi coalition bombing homes killing families yemen ,saudi warplanes made america still bomb civilians yemen , u s presses pakistan military aid
LSTM Attention,representative paul ryan republican wisconsin said considering running house speaker “with reluctance worried consequences stepping up ,paul ryan mulls house speaker position , scott walker announces presidential campaign
LSTM Attention,decision disqualify mr ahmadinejad surprise timing announcement was ,mahmoud ahmadinejad polarizing ex president iran barred running , iran’s president says
LSTM Attention,rattling magnitude 5 8 quake stopped new zealand’s prime minister continued interview seeming unruffled ,new zealand earthquake interrupts jacinda ardern’s tv interview , nepal quake may
LSTM Attention,“we didn’t much ground game didn’t think going winning donald trump said campaign’s voter targeting operation iowa caucuses “that’s i’m honored come second ” ,donald trump says weak ground game hurt iowa , donald trump says trump
LSTM Attention,police say officer fatally shot wright intended fire taser weapon looks different gun officers trained confuse two tragic errors occur anyway ,could officer mistake gun , police officer killed shooting shooting
LSTM Attention,north koreans said violation could raise tensions even government reaches talks united states south korea ,north korea accuses south naval , north korea threatens nuclear talks
LSTM Attention,experimental treatments mainly available small number patients treated united states europe africans epidemic’s epicenter ,researchers test new treatments countries hit hardest ebola , ebola outbreak liberia
LSTM Attention,developments indicated bomber salman abedi part wider sophisticated plot initially believed ,hunt manchester bombing accomplices extends libya , london attack kills least 23
LSTM Attention,negotiations far opposition leader said suggesting prime minister weak guarantee deal ,jeremy corbyn halts brexit talks theresa may , zimbabwe talks begin
LSTM Attention,revelations bob book president trump also showed us something state washington establishment ,know president knew , donald trump says
LSTM Attention,diplomats praised ambassador susan rice change tone giving united nations major role american foreign policy ,u s envoy makes case u n , u s general says obama says
LSTM Attention,runners came baghdad shiite sunni neighborhoods ,sect race , iraq briefing
LSTM Attention,south africa’s parliament elected kgalema motlanthe country’s president sealing political demise thabo mbeki ,south africa picks president uncertainty remains , spain’s president quits election
LSTM Attention,senators john mccain lindsey graham made trip cairo request president obama ,senators visit egypt threat u s aid , politics romney
